1,1,1452.00,811.00,165.00,145.00,0.91,-1,-1,-1
1,2,306.00,609.00,31.00,25.00,0.66,-1,-1,-1
1,3,464.00,853.00,99.00,49.00,0.58,-1,-1,-1
1,4,348.00,651.00,29.00,25.00,0.41,-1,-1,-1
2,1,1453.00,809.00,169.00,147.00,0.90,-1,-1,-1
2,2,306.00,609.00,30.00,24.00,0.67,-1,-1,-1
2,3,483.00,856.00,97.00,49.00,0.61,-1,-1,-1
3,1,1452.00,805.00,170.00,149.00,0.89,-1,-1,-1
3,2,304.00,609.00,29.00,22.00,0.41,-1,-1,-1
4,1,1447.00,801.00,187.00,164.00,0.87,-1,-1,-1
4,2,300.00,607.00,31.00,25.00,0.61,-1,-1,-1
4,3,501.00,865.00,109.00,55.00,0.74,-1,-1,-1
5,1,1451.00,799.00,191.00,168.00,0.88,-1,-1,-1
5,2,297.00,604.00,33.00,27.00,0.59,-1,-1,-1
6,1,1451.00,798.00,190.00,168.00,0.90,-1,-1,-1
6,2,296.00,603.00,33.00,27.00,0.67,-1,-1,-1
6,3,529.00,880.00,104.00,54.00,0.75,-1,-1,-1
7,1,1453.00,797.00,185.00,165.00,0.90,-1,-1,-1
7,2,293.00,601.00,36.00,29.00,0.64,-1,-1,-1
7,3,548.00,891.00,97.00,51.00,0.77,-1,-1,-1
8,1,1450.00,797.00,177.00,159.00,0.90,-1,-1,-1
8,2,292.00,600.00,37.00,29.00,0.62,-1,-1,-1
8,3,556.00,896.00,102.00,55.00,0.80,-1,-1,-1
9,1,1449.00,796.00,165.00,149.00,0.89,-1,-1,-1
9,2,289.00,599.00,37.00,30.00,0.62,-1,-1,-1
9,3,568.00,903.00,103.00,58.00,0.77,-1,-1,-1
10,1,1448.00,796.00,150.00,138.00,0.91,-1,-1,-1
10,2,287.00,597.00,39.00,32.00,0.56,-1,-1,-1
10,3,585.00,914.00,90.00,50.00,0.77,-1,-1,-1
11,1,1449.00,804.00,128.00,120.00,0.79,-1,-1,-1
11,2,285.00,595.00,39.00,32.00,0.58,-1,-1,-1
11,3,591.00,917.00,96.00,56.00,0.80,-1,-1,-1
12,1,1446.00,797.00,122.00,117.00,0.84,-1,-1,-1
12,3,605.00,926.00,90.00,53.00,0.51,-1,-1,-1
13,1,1442.00,794.00,114.00,114.00,0.82,-1,-1,-1
13,3,619.00,931.00,89.00,54.00,0.73,-1,-1,-1
13,9,288.00,590.00,28.00,25.00,0.46,-1,-1,-1
14,1,1439.00,796.00,109.00,113.00,0.79,-1,-1,-1
14,3,626.00,936.00,89.00,56.00,0.79,-1,-1,-1
15,1,1439.00,794.00,104.00,113.00,0.86,-1,-1,-1
15,3,638.00,944.00,82.00,52.00,0.78,-1,-1,-1
15,10,308.00,714.00,43.00,28.00,0.76,-1,-1,-1
15,11,274.00,577.00,39.00,32.00,0.71,-1,-1,-1
16,1,1439.00,790.00,102.00,115.00,0.85,-1,-1,-1
16,3,650.00,949.00,78.00,50.00,0.77,-1,-1,-1
16,10,310.00,715.00,45.00,29.00,0.68,-1,-1,-1
16,11,274.00,576.00,40.00,32.00,0.72,-1,-1,-1
17,1,1441.00,785.00,98.00,116.00,0.85,-1,-1,-1
17,3,664.00,957.00,68.00,44.00,0.78,-1,-1,-1
17,10,317.00,715.00,43.00,28.00,0.75,-1,-1,-1
