29,1,16.04,18.43,609.55,455.74,0.35,-1,-1,-1
30,1,15.26,18.33,610.78,456.69,0.34,-1,-1,-1
34,2,487.67,129.09,139.57,89.62,0.37,-1,-1,-1
297,6,334.72,2.89,64.40,175.23,0.87,-1,-1,-1
298,6,331.51,5.08,67.63,184.07,0.80,-1,-1,-1
299,6,320.90,19.53,65.17,177.69,0.92,-1,-1,-1
300,6,317.77,24.16,64.14,175.31,0.93,-1,-1,-1
301,6,315.37,47.75,60.83,164.98,0.83,-1,-1,-1
302,6,314.10,54.24,60.48,162.70,0.84,-1,-1,-1
303,6,306.05,58.21,63.00,165.04,0.85,-1,-1,-1
304,6,303.46,68.17,62.93,161.22,0.88,-1,-1,-1
305,6,294.10,89.20,61.08,153.64,0.78,-1,-1,-1
306,6,290.51,96.24,61.17,151.13,0.76,-1,-1,-1
308,6,284.65,108.14,59.91,142.55,0.34,-1,-1,-1
309,6,282.94,109.27,61.55,141.38,0.36,-1,-1,-1
310,6,259.56,104.08,68.33,144.10,0.52,-1,-1,-1
311,6,249.90,102.10,73.92,145.04,0.51,-1,-1,-1
312,6,246.89,98.48,79.81,148.13,0.52,-1,-1,-1
313,6,244.75,97.00,84.42,149.26,0.54,-1,-1,-1
314,6,243.03,96.30,88.36,149.74,0.52,-1,-1,-1
315,6,241.62,95.89,91.86,149.98,0.55,-1,-1,-1
316,6,239.19,95.95,94.60,145.96,0.51,-1,-1,-1
317,6,237.10,95.90,98.28,144.39,0.50,-1,-1,-1
318,6,235.34,95.81,102.11,143.83,0.52,-1,-1,-1
319,6,233.55,95.73,105.89,143.77,0.52,-1,-1,-1
320,6,223.38,95.30,111.12,141.48,0.74,-1,-1,-1
321,6,217.87,95.11,116.63,140.54,0.74,-1,-1,-1
322,6,214.17,95.00,122.04,140.23,0.74,-1,-1,-1
323,6,208.61,94.25,126.96,139.08,0.61,-1,-1,-1
324,6,205.11,93.94,131.91,138.64,0.63,-1,-1,-1
325,6,200.36,89.87,136.31,138.24,0.69,-1,-1,-1
326,6,197.41,88.34,140.53,138.14,0.69,-1,-1,-1
327,6,196.41,87.70,143.70,136.92,0.76,-1,-1,-1
328,6,194.92,87.46,147.24,136.48,0.75,-1,-1,-1
329,6,189.31,71.57,163.36,148.79,0.46,-1,-1,-1
330,6,186.40,65.78,170.96,153.32,0.47,-1,-1,-1
331,6,184.67,63.54,175.31,155.07,0.47,-1,-1,-1
332,6,184.97,61.25,177.08,154.38,0.41,-1,-1,-1
333,6,184.41,60.43,179.22,154.28,0.40,-1,-1,-1
336,6,197.35,55.26,170.28,143.57,0.32,-1,-1,-1
337,6,198.62,54.89,170.89,141.60,0.32,-1,-1,-1
338,6,201.89,51.34,174.24,144.03,0.37,-1,-1,-1
339,6,203.03,50.08,175.66,144.90,0.37,-1,-1,-1
340,6,204.71,57.47,168.65,139.11,0.51,-1,-1,-1
341,6,209.36,72.04,167.60,139.85,0.77,-1,-1,-1
342,6,211.46,77.29,166.29,140.21,0.76,-1,-1,-1
343,6,214.02,82.75,163.77,139.55,0.72,-1,-1,-1
344,6,215.60,84.88,161.73,139.15,0.73,-1,-1,-1
345,6,225.85,96.85,166.21,147.63,0.73,-1,-1,-1
346,6,238.44,115.48,160.71,147.66,0.92,-1,-1,-1
347,6,244.56,122.54,155.89,147.80,0.91,-1,-1,-1
348,6,254.90,137.10,151.30,148.27,0.88,-1,-1,-1
349,6,265.37,159.78,141.29,142.47,0.83,-1,-1,-1
350,6,270.12,168.04,135.56,140.39,0.84,-1,-1,-1
351,6,278.16,183.24,130.03,138.22,0.68,-1,-1,-1
386,7,221.10,199.02,126.73,127.96,0.71,-1,-1,-1
387,7,222.75,194.66,126.15,126.77,0.34,-1,-1,-1
388,7,208.05,179.81,126.56,125.96,0.55,-1,-1,-1
389,7,203.10,175.42,127.81,125.68,0.60,-1,-1,-1
392,7,178.14,139.58,128.93,127.02,0.70,-1,-1,-1
393,7,175.53,135.57,128.84,127.20,0.71,-1,-1,-1
394,7,171.94,128.53,128.76,127.65,0.67,-1,-1,-1
395,7,170.32,127.01,127.86,127.15,0.71,-1,-1,-1
396,7,166.20,124.26,126.46,126.70,0.42,-1,-1,-1
403,7,161.26,75.48,124.26,129.45,0.58,-1,-1,-1
406,7,162.65,57.65,124.53,135.63,0.69,-1,-1,-1
407,7,163.12,55.82,117.81,133.45,0.73,-1,-1,-1
408,7,166.28,53.78,113.87,132.06,0.56,-1,-1,-1
409,7,167.35,53.18,111.16,131.21,0.49,-1,-1,-1
420,11,189.59,15.91,102.88,128.15,0.38,-1,-1,-1
421,11,189.37,14.41,105.84,131.98,0.57,-1,-1,-1
422,11,200.58,12.55,107.78,135.60,0.49,-1,-1,-1
423,11,205.08,12.23,107.24,136.47,0.52,-1,-1,-1
427,11,218.02,7.52,114.29,146.15,0.64,-1,-1,-1
428,11,219.04,8.95,113.78,147.03,0.77,-1,-1,-1
429,11,224.88,11.31,112.34,147.59,0.85,-1,-1,-1
430,11,227.49,12.15,110.68,147.76,0.84,-1,-1,-1
431,11,239.62,20.80,107.97,147.67,0.84,-1,-1,-1
432,11,245.00,24.04,105.40,147.58,0.82,-1,-1,-1
433,11,250.88,26.84,101.87,147.01,0.81,-1,-1,-1
434,11,253.86,27.81,98.81,146.79,0.80,-1,-1,-1
435,11,264.00,32.01,98.07,150.25,0.92,-1,-1,-1
436,11,270.15,34.79,97.12,152.92,0.87,-1,-1,-1
437,11,277.04,38.36,94.54,153.39,0.80,-1,-1,-1
438,11,280.21,39.57,92.01,153.61,0.84,-1,-1,-1
439,11,289.21,51.76,83.49,144.56,0.42,-1,-1,-1
440,11,293.12,56.32,78.70,141.02,0.44,-1,-1,-1
441,11,294.97,57.92,75.53,139.71,0.47,-1,-1,-1
442,11,294.32,61.19,73.53,139.35,0.40,-1,-1,-1
443,11,294.48,62.30,71.80,139.20,0.40,-1,-1,-1
444,11,294.83,62.62,70.30,139.16,0.41,-1,-1,-1
456,12,264.71,108.52,96.22,120.60,0.32,-1,-1,-1
457,12,260.69,109.28,95.49,119.60,0.34,-1,-1,-1
458,12,259.97,108.60,96.02,120.26,0.36,-1,-1,-1
459,12,249.54,126.01,99.32,125.07,0.63,-1,-1,-1
460,12,246.80,131.61,99.86,126.69,0.62,-1,-1,-1
463,13,407.23,137.83,74.67,83.08,0.37,-1,-1,-1
582,14,162.66,193.52,333.08,279.13,0.37,-1,-1,-1
596,15,13.00,26.46,620.24,444.27,0.31,-1,-1,-1
597,15,15.10,28.42,614.31,439.94,0.34,-1,-1,-1
911,17,20.22,15.74,588.36,450.01,0.32,-1,-1,-1
913,17,9.15,1.54,623.32,477.06,0.35,-1,-1,-1
944,17,17.58,21.90,602.27,458.10,0.33,-1,-1,-1
945,17,16.81,21.93,603.94,457.85,0.34,-1,-1,-1
1001,18,13.90,17.57,614.30,462.43,0.34,-1,-1,-1
1002,18,13.77,17.90,613.87,462.10,0.36,-1,-1,-1
1003,18,9.82,15.89,616.23,464.11,0.35,-1,-1,-1
1004,18,10.52,17.29,614.34,462.71,0.39,-1,-1,-1
1005,18,6.98,12.44,620.38,467.56,0.36,-1,-1,-1
1006,18,7.79,12.67,619.76,467.33,0.33,-1,-1,-1
1007,18,8.42,13.01,618.88,466.99,0.35,-1,-1,-1
1009,18,9.45,18.18,611.56,461.75,0.37,-1,-1,-1
1069,20,523.30,186.20,108.32,100.93,0.36,-1,-1,-1
1070,20,523.44,186.33,108.00,100.63,0.36,-1,-1,-1
1078,21,6.40,5.12,633.60,450.29,0.33,-1,-1,-1
1079,21,9.67,1.22,630.33,447.65,0.30,-1,-1,-1
1080,21,10.51,0.00,629.49,447.78,0.31,-1,-1,-1
1081,21,11.59,0.00,628.41,446.79,0.31,-1,-1,-1
1092,21,0.00,13.35,640.00,465.96,0.37,-1,-1,-1
1093,21,0.00,13.27,640.00,466.73,0.37,-1,-1,-1
1116,21,0.00,5.30,640.00,467.84,0.31,-1,-1,-1
1119,21,20.26,32.78,599.76,427.63,0.30,-1,-1,-1
1120,21,15.62,33.63,614.04,438.34,0.31,-1,-1,-1
1121,21,14.95,35.27,617.62,441.17,0.31,-1,-1,-1
1122,21,16.70,34.24,614.97,438.41,0.31,-1,-1,-1
1123,21,17.02,34.87,614.21,437.14,0.30,-1,-1,-1
1124,21,16.71,28.33,614.70,436.82,0.33,-1,-1,-1
1125,21,11.83,24.89,624.12,444.18,0.35,-1,-1,-1
1130,21,10.63,29.75,627.27,447.29,0.34,-1,-1,-1
1131,21,10.79,29.81,627.11,447.96,0.33,-1,-1,-1
1161,21,1.06,0.16,638.94,478.53,0.32,-1,-1,-1
1162,21,4.86,0.00,635.14,479.02,0.31,-1,-1,-1
1163,21,7.29,0.00,632.71,479.67,0.30,-1,-1,-1
1165,21,10.90,3.81,629.10,476.04,0.30,-1,-1,-1
1179,21,15.96,0.05,620.97,467.78,0.31,-1,-1,-1
1217,22,15.78,2.48,597.36,473.39,0.36,-1,-1,-1
1218,22,16.97,2.96,601.05,476.10,0.53,-1,-1,-1
1219,22,16.83,2.35,603.54,477.65,0.53,-1,-1,-1
1220,22,14.58,1.36,605.35,478.64,0.30,-1,-1,-1
1229,22,10.18,0.07,603.33,478.67,0.30,-1,-1,-1
1287,23,11.34,13.00,615.76,467.00,0.36,-1,-1,-1
1290,23,14.69,13.72,615.00,466.28,0.40,-1,-1,-1
1291,23,14.92,13.86,615.02,466.14,0.40,-1,-1,-1
1292,23,14.10,12.66,616.70,467.34,0.40,-1,-1,-1
1421,24,16.38,0.00,607.90,480.00,0.38,-1,-1,-1
1422,24,16.53,0.00,608.06,480.00,0.42,-1,-1,-1
1487,25,11.45,24.18,623.85,454.59,0.32,-1,-1,-1
1488,25,11.39,24.11,623.99,454.68,0.32,-1,-1,-1
1547,26,6.78,3.38,608.58,475.56,0.39,-1,-1,-1
1548,26,5.45,3.83,608.71,475.93,0.39,-1,-1,-1
1549,26,6.70,2.60,610.17,477.40,0.34,-1,-1,-1
1550,26,7.42,4.08,607.80,475.92,0.35,-1,-1,-1
1571,27,188.96,107.03,116.73,122.65,0.61,-1,-1,-1
1572,27,189.27,106.38,116.92,122.85,0.57,-1,-1,-1
1587,28,221.69,47.12,149.71,145.20,0.40,-1,-1,-1
1589,28,223.64,43.88,155.04,150.37,0.30,-1,-1,-1
1595,28,231.65,32.64,177.17,171.83,0.47,-1,-1,-1
1596,28,232.67,32.12,178.06,172.74,0.49,-1,-1,-1
1597,28,227.67,22.14,182.76,177.44,0.79,-1,-1,-1
1598,28,225.80,18.44,184.36,179.12,0.80,-1,-1,-1
1599,28,225.07,17.05,184.85,179.72,0.80,-1,-1,-1
1600,28,230.78,18.27,181.55,177.07,0.84,-1,-1,-1
1601,28,233.34,19.27,179.44,175.48,0.85,-1,-1,-1
1602,28,234.28,19.49,178.56,175.07,0.85,-1,-1,-1
1614,29,12.57,0.00,611.65,476.66,0.35,-1,-1,-1
1618,29,13.16,0.00,611.41,476.76,0.43,-1,-1,-1
1619,29,10.99,0.00,608.13,474.51,0.38,-1,-1,-1
1620,29,10.01,0.00,606.66,473.68,0.37,-1,-1,-1
1621,29,16.10,0.00,599.44,468.29,0.33,-1,-1,-1
1622,29,26.77,0.00,582.67,453.77,0.40,-1,-1,-1
1623,29,30.76,0.00,578.75,449.22,0.42,-1,-1,-1
1624,29,31.27,0.00,578.33,446.94,0.41,-1,-1,-1
1625,29,30.18,0.00,579.07,446.64,0.41,-1,-1,-1
1626,29,22.20,0.00,597.72,460.99,0.32,-1,-1,-1
1627,29,19.71,0.00,604.51,466.14,0.33,-1,-1,-1
1847,31,14.30,0.91,609.73,479.09,0.34,-1,-1,-1
1848,31,14.99,0.21,609.40,478.86,0.30,-1,-1,-1
1849,31,13.74,0.00,610.49,479.66,0.35,-1,-1,-1
1850,31,16.51,0.00,610.80,479.91,0.37,-1,-1,-1
1851,31,16.64,0.00,610.82,479.99,0.39,-1,-1,-1
1853,31,17.96,0.00,610.47,480.00,0.31,-1,-1,-1
1854,31,18.04,0.00,610.20,479.98,0.32,-1,-1,-1
1862,31,17.93,0.00,610.26,479.99,0.39,-1,-1,-1
1863,31,17.86,0.00,610.26,480.00,0.38,-1,-1,-1
1864,31,17.75,0.00,610.29,480.00,0.36,-1,-1,-1
1865,31,17.83,0.00,610.22,480.00,0.37,-1,-1,-1
1866,31,17.86,0.00,610.28,480.00,0.39,-1,-1,-1
1867,31,16.04,0.00,610.09,480.00,0.37,-1,-1,-1
1868,31,15.40,0.00,609.77,480.00,0.36,-1,-1,-1
1869,31,16.24,0.00,609.82,480.00,0.41,-1,-1,-1
1870,31,16.38,0.00,609.91,480.00,0.42,-1,-1,-1
1871,31,16.53,0.00,609.77,479.84,0.44,-1,-1,-1
1872,31,18.87,0.00,606.16,476.51,0.35,-1,-1,-1
1873,31,20.08,0.00,604.89,475.09,0.35,-1,-1,-1
1874,31,20.27,0.00,605.18,474.91,0.35,-1,-1,-1
1875,31,20.13,0.00,606.11,475.41,0.32,-1,-1,-1
1876,31,19.52,0.00,608.58,477.45,0.31,-1,-1,-1
1884,31,20.88,0.00,602.26,472.19,0.31,-1,-1,-1
1886,31,24.63,0.00,587.51,457.69,0.31,-1,-1,-1
1887,31,23.78,0.00,586.15,454.45,0.30,-1,-1,-1
1919,31,18.75,21.35,596.37,458.49,0.31,-1,-1,-1
1920,31,14.29,6.86,612.04,473.14,0.30,-1,-1,-1
1926,32,14.18,19.83,616.87,459.51,0.31,-1,-1,-1
1982,34,579.22,37.66,53.41,99.89,0.53,-1,-1,-1
1987,35,550.15,24.48,82.84,107.07,0.36,-1,-1,-1
1988,35,548.94,24.58,80.93,104.41,0.37,-1,-1,-1
1990,36,20.65,0.00,613.11,480.00,0.38,-1,-1,-1
1996,36,27.03,12.13,598.76,467.87,0.32,-1,-1,-1
1997,36,26.77,13.11,598.69,466.89,0.34,-1,-1,-1
1998,36,25.51,11.64,601.46,468.36,0.33,-1,-1,-1
2115,37,157.60,2.17,301.77,220.30,0.60,-1,-1,-1
2116,37,153.59,1.79,310.39,226.92,0.60,-1,-1,-1
2117,37,145.30,1.02,327.46,240.21,0.55,-1,-1,-1
2118,37,142.88,0.74,332.04,244.60,0.55,-1,-1,-1
2119,37,145.03,1.24,335.15,248.91,0.42,-1,-1,-1
2127,37,169.35,2.61,359.16,271.97,0.36,-1,-1,-1
2128,37,173.94,2.60,353.95,272.66,0.37,-1,-1,-1
2129,37,176.80,2.61,348.55,272.45,0.37,-1,-1,-1
2130,37,177.20,2.53,335.77,267.00,0.37,-1,-1,-1
2131,37,178.38,2.44,328.06,264.95,0.36,-1,-1,-1
2132,37,180.22,2.36,322.50,264.19,0.36,-1,-1,-1
2133,37,179.29,2.92,306.90,257.44,0.44,-1,-1,-1
2134,37,180.68,3.10,297.35,254.87,0.44,-1,-1,-1
2135,37,182.99,3.14,290.48,253.95,0.43,-1,-1,-1
2136,37,193.44,2.62,277.92,245.85,0.38,-1,-1,-1
2137,37,198.17,2.37,271.57,242.81,0.38,-1,-1,-1
2161,38,309.76,5.97,74.29,180.84,0.72,-1,-1,-1
2162,38,308.38,5.89,76.21,185.87,0.73,-1,-1,-1
2163,38,304.37,11.19,79.38,194.24,0.72,-1,-1,-1
2164,38,303.59,14.97,79.28,194.73,0.73,-1,-1,-1
2165,38,306.03,26.01,77.22,190.95,0.93,-1,-1,-1
2166,38,307.32,54.38,72.82,180.20,0.88,-1,-1,-1
2167,38,307.81,64.22,71.11,176.12,0.90,-1,-1,-1
2168,38,303.28,76.40,70.55,171.77,0.84,-1,-1,-1
2169,38,301.36,80.32,71.13,170.30,0.83,-1,-1,-1
2170,38,298.85,90.03,71.19,166.15,0.79,-1,-1,-1
2171,38,301.60,103.58,68.23,155.85,0.84,-1,-1,-1
2172,38,302.20,107.77,68.09,152.42,0.83,-1,-1,-1
2173,38,300.25,118.37,68.61,147.96,0.79,-1,-1,-1
2174,38,298.79,121.68,70.31,146.58,0.75,-1,-1,-1
2175,38,285.69,126.70,71.93,143.28,0.70,-1,-1,-1
2176,38,280.13,128.14,74.35,142.16,0.71,-1,-1,-1
2177,38,279.21,132.33,74.58,139.41,0.47,-1,-1,-1
2246,42,16.94,0.00,613.39,480.00,0.31,-1,-1,-1
2247,42,16.63,0.00,613.35,480.00,0.36,-1,-1,-1
2248,42,16.11,0.00,613.29,480.00,0.34,-1,-1,-1
2249,42,15.80,0.00,613.25,480.00,0.34,-1,-1,-1
2250,42,18.38,0.00,607.58,475.32,0.31,-1,-1,-1
2251,42,15.38,0.00,611.31,478.30,0.30,-1,-1,-1
2252,42,13.64,0.00,612.50,479.39,0.31,-1,-1,-1
2322,43,244.63,41.87,83.24,109.60,0.32,-1,-1,-1
2324,43,231.09,34.29,85.07,110.98,0.36,-1,-1,-1
2325,43,228.40,32.95,86.18,111.18,0.36,-1,-1,-1
2350,45,22.94,9.83,606.36,470.17,0.33,-1,-1,-1
2351,45,24.13,12.63,603.13,467.37,0.33,-1,-1,-1
2352,45,24.51,13.73,602.28,466.27,0.33,-1,-1,-1
2353,45,20.17,5.99,612.40,474.01,0.30,-1,-1,-1
2354,45,17.50,1.24,618.49,478.76,0.32,-1,-1,-1
2356,45,18.85,0.00,620.03,479.79,0.33,-1,-1,-1
2455,47,526.44,34.85,106.02,104.26,0.32,-1,-1,-1
2764,49,14.90,0.00,552.47,480.00,0.34,-1,-1,-1
2765,49,28.70,0.00,553.12,480.00,0.31,-1,-1,-1
3079,50,7.39,174.93,259.10,305.07,0.40,-1,-1,-1
3080,50,8.40,174.48,259.83,305.52,0.43,-1,-1,-1
3081,50,13.73,172.57,262.35,307.43,0.75,-1,-1,-1
3082,50,28.71,176.41,258.46,299.90,0.71,-1,-1,-1
3083,50,36.21,175.73,262.00,300.03,0.82,-1,-1,-1
3084,50,41.37,175.64,267.88,301.62,0.79,-1,-1,-1
3085,50,46.32,177.23,271.60,299.27,0.76,-1,-1,-1
3086,50,48.27,174.61,279.68,301.66,0.61,-1,-1,-1
3087,50,46.38,172.81,287.28,303.52,0.60,-1,-1,-1
3088,50,46.68,169.63,297.51,307.06,0.64,-1,-1,-1
3089,50,50.91,171.14,304.27,305.48,0.68,-1,-1,-1
3090,50,71.16,171.59,313.80,305.15,0.39,-1,-1,-1
3091,50,74.94,171.89,323.12,304.95,0.36,-1,-1,-1
