1,1,0.00,0.00,71.00,45.00,0.76,-1,-1,-1
1,2,175.00,37.00,52.00,29.00,0.75,-1,-1,-1
2,1,5.00,0.00,66.00,42.00,0.52,-1,-1,-1
2,2,182.00,34.00,53.00,29.00,0.68,-1,-1,-1
3,1,2.00,0.00,63.00,40.00,0.46,-1,-1,-1
3,2,183.00,32.00,52.00,28.00,0.73,-1,-1,-1
4,2,187.00,27.00,49.00,27.00,0.64,-1,-1,-1
6,1,4.00,0.00,60.00,38.00,0.33,-1,-1,-1
6,2,196.00,15.00,44.00,25.00,0.68,-1,-1,-1
7,5,34.00,42.00,30.00,22.00,0.52,-1,-1,-1
7,1,0.00,0.00,61.00,38.00,0.41,-1,-1,-1
8,5,36.00,39.00,35.00,26.00,0.71,-1,-1,-1
8,1,0.00,0.00,58.00,38.00,0.59,-1,-1,-1
9,5,36.00,38.00,37.00,27.00,0.70,-1,-1,-1
9,1,0.00,0.00,56.00,37.00,0.38,-1,-1,-1
9,7,4.00,13.00,66.00,54.00,0.49,-1,-1,-1
9,8,33.00,24.00,39.00,41.00,0.38,-1,-1,-1
9,9,198.00,0.00,122.00,69.00,0.38,-1,-1,-1
10,5,39.00,37.00,37.00,28.00,0.70,-1,-1,-1
10,1,0.00,0.00,54.00,35.00,0.34,-1,-1,-1
10,7,1.00,13.00,76.00,61.00,0.45,-1,-1,-1
11,13,139.00,36.00,64.00,72.00,0.84,-1,-1,-1
11,8,35.00,13.00,46.00,49.00,0.38,-1,-1,-1
11,9,241.00,0.00,79.00,50.00,0.72,-1,-1,-1
12,13,139.00,37.00,62.00,69.00,0.77,-1,-1,-1
12,8,46.00,13.00,44.00,46.00,0.38,-1,-1,-1
12,9,265.00,0.00,55.00,33.00,0.66,-1,-1,-1
13,13,145.00,41.00,58.00,64.00,0.78,-1,-1,-1
13,8,47.00,3.00,60.00,61.00,0.69,-1,-1,-1
14,13,146.00,44.00,60.00,65.00,0.84,-1,-1,-1
14,8,53.00,0.00,68.00,68.00,0.67,-1,-1,-1
15,13,153.00,44.00,63.00,67.00,0.37,-1,-1,-1
15,8,59.00,0.00,70.00,68.00,0.57,-1,-1,-1
16,13,159.00,53.00,61.00,61.00,0.85,-1,-1,-1
16,8,63.00,0.00,75.00,73.00,0.80,-1,-1,-1
17,13,173.00,66.00,60.00,59.00,0.64,-1,-1,-1
17,8,78.00,6.00,70.00,69.00,0.88,-1,-1,-1
18,13,179.00,72.00,58.00,56.00,0.62,-1,-1,-1
18,8,84.00,10.00,67.00,63.00,0.88,-1,-1,-1
19,13,189.00,64.00,57.00,53.00,0.83,-1,-1,-1
19,8,72.00,2.00,69.00,66.00,0.77,-1,-1,-1
20,8,75.00,0.00,60.00,55.00,0.49,-1,-1,-1
21,8,76.00,0.00,56.00,49.00,0.31,-1,-1,-1
21,17,188.00,31.00,77.00,58.00,0.79,-1,-1,-1
22,8,96.00,15.00,39.00,34.00,0.70,-1,-1,-1
22,17,193.00,32.00,74.00,57.00,0.91,-1,-1,-1
23,17,196.00,43.00,75.00,56.00,0.87,-1,-1,-1
24,17,202.00,51.00,73.00,54.00,0.78,-1,-1,-1
24,8,118.00,17.00,31.00,27.00,0.77,-1,-1,-1
25,17,204.00,57.00,80.00,59.00,0.75,-1,-1,-1
25,8,124.00,13.00,32.00,27.00,0.66,-1,-1,-1
26,17,217.00,57.00,82.00,59.00,0.76,-1,-1,-1
26,8,126.00,11.00,33.00,27.00,0.65,-1,-1,-1
27,17,209.00,56.00,83.00,60.00,0.77,-1,-1,-1
27,8,126.00,4.00,39.00,33.00,0.51,-1,-1,-1
28,17,205.00,55.00,85.00,62.00,0.80,-1,-1,-1
