1,1,1672.00,4.00,248.00,319.00,0.79,-1,-1,-1
1,2,1461.00,228.00,459.00,287.00,0.64,-1,-1,-1
2,1,1670.00,2.00,249.00,321.00,0.83,-1,-1,-1
2,2,1458.00,231.00,459.00,287.00,0.72,-1,-1,-1
3,1,1665.00,5.00,244.00,313.00,0.85,-1,-1,-1
3,2,1440.00,228.00,469.00,293.00,0.67,-1,-1,-1
4,1,1663.00,7.00,235.00,299.00,0.82,-1,-1,-1
4,2,1424.00,224.00,483.00,302.00,0.66,-1,-1,-1
5,1,1655.00,6.00,241.00,304.00,0.85,-1,-1,-1
5,2,1403.00,223.00,493.00,307.00,0.71,-1,-1,-1
6,1,1650.00,5.00,247.00,309.00,0.88,-1,-1,-1
6,2,1388.00,221.00,507.00,313.00,0.81,-1,-1,-1
7,1,1648.00,5.00,246.00,304.00,0.82,-1,-1,-1
7,2,1365.00,218.00,520.00,318.00,0.81,-1,-1,-1
8,1,1636.00,5.00,242.00,290.00,0.83,-1,-1,-1
8,2,1356.00,222.00,519.00,314.00,0.82,-1,-1,-1
9,1,1622.00,4.00,242.00,280.00,0.77,-1,-1,-1
9,2,1340.00,223.00,528.00,314.00,0.80,-1,-1,-1
10,1,1599.00,4.00,252.00,277.00,0.84,-1,-1,-1
10,2,1322.00,227.00,529.00,311.00,0.79,-1,-1,-1
11,1,1570.00,2.00,266.00,277.00,0.85,-1,-1,-1
11,2,1311.00,229.00,535.00,308.00,0.77,-1,-1,-1
12,1,1549.00,2.00,282.00,277.00,0.77,-1,-1,-1
12,2,1281.00,242.00,519.00,293.00,0.66,-1,-1,-1
13,1,1545.00,7.00,261.00,234.00,0.68,-1,-1,-1
13,2,1262.00,243.00,531.00,294.00,0.71,-1,-1,-1
14,1,1536.00,10.00,265.00,216.00,0.76,-1,-1,-1
14,2,1235.00,249.00,525.00,287.00,0.67,-1,-1,-1
15,1,1517.00,9.00,284.00,215.00,0.72,-1,-1,-1
15,2,1217.00,254.00,530.00,283.00,0.68,-1,-1,-1
16,1,1490.00,6.00,311.00,219.00,0.67,-1,-1,-1
16,2,1193.00,260.00,532.00,280.00,0.67,-1,-1,-1
17,1,1470.00,5.00,336.00,223.00,0.57,-1,-1,-1
17,2,1181.00,262.00,540.00,280.00,0.64,-1,-1,-1
18,1,1444.00,2.00,367.00,233.00,0.52,-1,-1,-1
18,2,1159.00,260.00,563.00,289.00,0.72,-1,-1,-1
19,1,1401.00,0.00,395.00,243.00,0.69,-1,-1,-1
19,2,1132.00,264.00,565.00,287.00,0.68,-1,-1,-1
20,1,1372.00,4.00,406.00,244.00,0.70,-1,-1,-1
20,2,1108.00,266.00,580.00,292.00,0.65,-1,-1,-1
21,1,1343.00,6.00,412.00,243.00,0.73,-1,-1,-1
21,2,1081.00,272.00,579.00,289.00,0.59,-1,-1,-1
22,1,1312.00,4.00,413.00,243.00,0.75,-1,-1,-1
22,2,1056.00,273.00,587.00,292.00,0.70,-1,-1,-1
23,1,1283.00,4.00,417.00,244.00,0.75,-1,-1,-1
23,2,1022.00,277.00,586.00,289.00,0.74,-1,-1,-1
24,1,1258.00,4.00,419.00,245.00,0.78,-1,-1,-1
24,2,1004.00,277.00,588.00,289.00,0.79,-1,-1,-1
25,1,1228.00,8.00,422.00,250.00,0.60,-1,-1,-1
25,2,987.00,277.00,597.00,292.00,0.77,-1,-1,-1
26,1,1196.00,8.00,440.00,265.00,0.66,-1,-1,-1
26,2,956.00,278.00,604.00,295.00,0.75,-1,-1,-1
