1,1,1034.00,348.00,54.00,71.00,0.72,-1,-1,-1
1,2,109.00,488.00,67.00,46.00,0.65,-1,-1,-1
1,3,110.00,580.00,64.00,35.00,0.57,-1,-1,-1
1,4,1728.00,167.00,35.00,35.00,0.52,-1,-1,-1
1,5,386.00,318.00,49.00,30.00,0.46,-1,-1,-1
1,6,1235.00,217.00,45.00,35.00,0.46,-1,-1,-1
1,7,593.00,523.00,91.00,46.00,0.38,-1,-1,-1
1,8,59.00,434.00,33.00,37.00,0.37,-1,-1,-1
2,1,1032.00,351.00,53.00,70.00,0.74,-1,-1,-1
2,2,111.00,486.00,71.00,48.00,0.61,-1,-1,-1
2,3,117.00,582.00,63.00,34.00,0.50,-1,-1,-1
2,4,1730.00,168.00,35.00,35.00,0.52,-1,-1,-1
2,5,381.00,319.00,52.00,32.00,0.45,-1,-1,-1
2,6,1229.00,216.00,49.00,38.00,0.55,-1,-1,-1
2,7,599.00,522.00,94.00,47.00,0.42,-1,-1,-1
3,1,1029.00,354.00,52.00,69.00,0.75,-1,-1,-1
3,2,114.00,484.00,72.00,49.00,0.63,-1,-1,-1
3,3,120.00,582.00,66.00,36.00,0.48,-1,-1,-1
3,4,1733.00,166.00,34.00,35.00,0.46,-1,-1,-1
3,5,376.00,320.00,54.00,34.00,0.36,-1,-1,-1
3,6,1222.00,215.00,52.00,40.00,0.60,-1,-1,-1
3,7,601.00,522.00,93.00,47.00,0.48,-1,-1,-1
3,9,1333.00,380.00,69.00,33.00,0.54,-1,-1,-1
4,1,1027.00,356.00,52.00,69.00,0.76,-1,-1,-1
4,2,118.00,483.00,71.00,49.00,0.62,-1,-1,-1
4,3,125.00,583.00,67.00,37.00,0.49,-1,-1,-1
4,4,1733.00,166.00,36.00,35.00,0.49,-1,-1,-1
4,6,1213.00,215.00,53.00,41.00,0.66,-1,-1,-1
4,7,607.00,521.00,95.00,47.00,0.42,-1,-1,-1
4,9,1329.00,382.00,67.00,31.00,0.54,-1,-1,-1
5,1,1026.00,361.00,50.00,67.00,0.71,-1,-1,-1
5,2,122.00,482.00,71.00,48.00,0.62,-1,-1,-1
5,4,1733.00,166.00,37.00,36.00,0.52,-1,-1,-1
5,6,1209.00,215.00,51.00,39.00,0.56,-1,-1,-1
5,7,614.00,521.00,95.00,47.00,0.50,-1,-1,-1
5,9,1319.00,383.00,68.00,31.00,0.61,-1,-1,-1
6,1,1023.00,364.00,52.00,69.00,0.71,-1,-1,-1
6,2,126.00,480.00,71.00,49.00,0.64,-1,-1,-1
6,4,1736.00,166.00,37.00,37.00,0.46,-1,-1,-1
6,6,1203.00,216.00,49.00,38.00,0.58,-1,-1,-1
6,7,623.00,522.00,89.00,44.00,0.40,-1,-1,-1
