7,1,3.00,30.00,31.00,19.00,0.56,-1,-1,-1
8,1,3.00,30.00,31.00,18.00,0.40,-1,-1,-1
9,1,3.00,30.00,30.00,18.00,0.32,-1,-1,-1
19,1,3.00,30.00,29.00,18.00,0.44,-1,-1,-1
20,1,3.00,30.00,29.00,18.00,0.39,-1,-1,-1
22,1,3.00,30.00,30.00,18.00,0.35,-1,-1,-1
23,1,3.00,30.00,30.00,18.00,0.36,-1,-1,-1
44,2,209.00,68.00,41.00,18.00,0.53,-1,-1,-1
49,3,270.00,65.00,29.00,27.00,0.47,-1,-1,-1
52,4,273.00,68.00,25.00,39.00,0.40,-1,-1,-1
60,6,270.00,106.00,32.00,27.00,0.51,-1,-1,-1
63,7,177.00,61.00,22.00,16.00,0.55,-1,-1,-1
63,8,242.00,79.00,22.00,22.00,0.46,-1,-1,-1
65,9,172.00,53.00,19.00,17.00,0.57,-1,-1,-1
67,7,180.00,65.00,19.00,14.00,0.58,-1,-1,-1
68,11,236.00,67.00,18.00,19.00,0.41,-1,-1,-1
68,12,174.00,40.00,15.00,17.00,0.41,-1,-1,-1
68,7,181.00,65.00,18.00,14.00,0.58,-1,-1,-1
70,13,182.00,58.00,32.00,19.00,0.55,-1,-1,-1
71,13,183.00,58.00,32.00,19.00,0.55,-1,-1,-1
71,14,254.00,72.00,36.00,19.00,0.58,-1,-1,-1
73,15,193.00,49.00,33.00,22.00,0.63,-1,-1,-1
100,16,190.00,66.00,18.00,13.00,0.62,-1,-1,-1
103,17,218.00,175.00,60.00,53.00,0.64,-1,-1,-1
105,18,186.00,149.00,44.00,43.00,0.65,-1,-1,-1
108,19,70.00,32.00,41.00,45.00,0.57,-1,-1,-1
108,20,237.00,20.00,31.00,19.00,0.53,-1,-1,-1
159,21,125.00,113.00,45.00,46.00,0.41,-1,-1,-1
185,22,246.00,94.00,16.00,8.00,0.53,-1,-1,-1
188,24,265.00,79.00,24.00,16.00,0.41,-1,-1,-1
190,25,255.00,84.00,21.00,17.00,0.55,-1,-1,-1
191,25,255.00,85.00,20.00,16.00,0.55,-1,-1,-1
193,26,239.00,87.00,28.00,14.00,0.40,-1,-1,-1
195,27,286.00,96.00,18.00,10.00,0.50,-1,-1,-1
196,27,287.00,96.00,18.00,10.00,0.50,-1,-1,-1
254,29,180.00,160.00,46.00,59.00,0.66,-1,-1,-1
255,29,180.00,159.00,45.00,56.00,0.66,-1,-1,-1
257,30,167.00,130.00,41.00,45.00,0.41,-1,-1,-1
262,31,123.00,116.00,48.00,41.00,0.33,-1,-1,-1
270,32,249.00,159.00,23.00,22.00,0.56,-1,-1,-1
271,32,250.00,159.00,23.00,21.00,0.56,-1,-1,-1
272,32,251.00,158.00,22.00,22.00,0.35,-1,-1,-1
273,32,251.00,158.00,22.00,21.00,0.41,-1,-1,-1
283,33,3.00,30.00,31.00,18.00,0.33,-1,-1,-1
284,33,3.00,30.00,31.00,18.00,0.32,-1,-1,-1
312,33,3.00,30.00,32.00,19.00,0.50,-1,-1,-1
313,33,3.00,30.00,32.00,18.00,0.51,-1,-1,-1
314,33,3.00,30.00,32.00,19.00,0.67,-1,-1,-1
315,33,3.00,30.00,33.00,19.00,0.67,-1,-1,-1
316,33,3.00,30.00,32.00,19.00,0.69,-1,-1,-1
317,33,3.00,30.00,32.00,19.00,0.55,-1,-1,-1
322,33,3.00,30.00,31.00,18.00,0.48,-1,-1,-1
323,33,3.00,30.00,31.00,18.00,0.50,-1,-1,-1
324,33,3.00,30.00,31.00,18.00,0.50,-1,-1,-1
325,33,3.00,30.00,31.00,18.00,0.45,-1,-1,-1
326,33,3.00,30.00,31.00,18.00,0.40,-1,-1,-1
327,33,4.00,30.00,30.00,18.00,0.43,-1,-1,-1
328,33,4.00,30.00,30.00,18.00,0.35,-1,-1,-1
329,33,4.00,30.00,30.00,18.00,0.31,-1,-1,-1
403,34,185.00,94.00,77.00,40.00,0.77,-1,-1,-1
404,34,184.00,94.00,78.00,42.00,0.77,-1,-1,-1
409,35,63.00,0.00,91.00,55.00,0.44,-1,-1,-1
463,37,207.00,60.00,43.00,30.00,0.58,-1,-1,-1
482,39,3.00,30.00,32.00,20.00,0.68,-1,-1,-1
483,39,3.00,30.00,32.00,20.00,0.70,-1,-1,-1
483,40,288.00,100.00,20.00,11.00,0.52,-1,-1,-1
484,39,3.00,30.00,32.00,20.00,0.70,-1,-1,-1
484,40,288.00,100.00,20.00,11.00,0.52,-1,-1,-1
485,39,4.00,30.00,30.00,19.00,0.67,-1,-1,-1
486,39,4.00,30.00,30.00,19.00,0.60,-1,-1,-1
487,39,4.00,30.00,30.00,19.00,0.59,-1,-1,-1
488,39,3.00,30.00,31.00,19.00,0.61,-1,-1,-1
489,39,3.00,30.00,31.00,19.00,0.61,-1,-1,-1
490,39,3.00,30.00,31.00,19.00,0.58,-1,-1,-1
491,39,3.00,30.00,31.00,19.00,0.49,-1,-1,-1
492,39,3.00,29.00,31.00,20.00,0.50,-1,-1,-1
493,39,3.00,29.00,31.00,20.00,0.54,-1,-1,-1
494,39,3.00,30.00,32.00,19.00,0.63,-1,-1,-1
495,39,3.00,30.00,32.00,19.00,0.61,-1,-1,-1
496,39,3.00,30.00,32.00,19.00,0.60,-1,-1,-1
497,39,3.00,30.00,31.00,19.00,0.60,-1,-1,-1
501,39,3.00,29.00,32.00,21.00,0.37,-1,-1,-1
504,39,2.00,30.00,31.00,20.00,0.57,-1,-1,-1
505,41,193.00,3.00,36.00,81.00,0.76,-1,-1,-1
505,39,2.00,30.00,31.00,20.00,0.58,-1,-1,-1
506,39,2.00,30.00,31.00,19.00,0.54,-1,-1,-1
507,39,2.00,30.00,30.00,19.00,0.46,-1,-1,-1
